name,size,values,imports
node.3.tracycorrigan,175.0,90.0,"['node.2.echasan', 'node.3._IainMartin', 'node.3.deepsea9898', 'node.1.keithbcollins', 'node.3.paulwsj', 'node.1.larryhman', 'node.1.wallernikki', 'node.1.RhiannonHoyle', 'node.1.grainnemcc', 'node.2.RBlumenstein', 'node.1.miriamgottfried', 'node.3.anna_russell', 'node.3.WomenAtDJ', 'node.1.jenniferhicks', 'node.1.philizzo', 'node.3.KristinFinnegan', 'node.0.rajivpant', 'node.3.AnushaCU', 'node.3.nancyhannigan', 'node.0.kmac', 'node.3.Oskar__AE', 'node.3.ErhamahAldhahe1', 'node.1.delaney', 'node.3.katedobbinuk', 'node.1.WSJatLarge', 'node.1.GlennHall', 'node.1.mdbrillantes', 'node.3.trader66690', 'node.1.newley', 'node.3.tomdynasty', 'node.3.rosecabrera90', 'node.1.wadeNYC', 'node.3.MaryLuDC', 'node.3.sheilawsj', 'node.3.Jesps', 'node.3.barbarachai', 'node.3.petren', 'node.2.pgeitner2', 'node.3.joseerose616', 'node.3.NYTLiz', 'node.1.mikemillerwsj', 'node.1.AmyDMarcus', 'node.3.WSJAmbitiousHrs', 'node.1.JoeWSJ', 'node.3.Nicole_Lundeen', 'node.3.joshua_nahas', 'node.2.dumav', 'node.2.dbcurren', 'node.2.benwhitelaw', 'node.3.alanhhunter', 'node.1.cglancey', 'node.1.adriankerr', 'node.1.MarStreel', 'node.3.FrancescaDonner', 'node.3.threeonen', 'node.1.yumikoono', 'node.1.r2000c', 'node.3.gabbystern', 'node.3.johnjedwards3', 'node.1.danacimilluca', 'node.3.medianycity', 'node.3.TamOppen', 'node.3.brendanmoran7', 'node.1.PhillipaLJ', 'node.3.VanneckKatie', 'node.3.Jackcsupernews', 'node.3.FinAntimonopoly', 'node.0.paulcheesbrough', 'node.0.nickbell', 'node.1.Amirmizroch', 'node.3.konnitinosekai', 'node.3.jailangriffiths', 'node.3.susan_copperman', 'node.3.motioncore', 'node.3.Greenleegur', 'node.3.Storyful', 'node.3.chrisduncania', 'node.3.Itjverschuren', 'node.2.DavidClinchNews', 'node.1.KatyStech', 'node.3.carlazanoni', 'node.0.Clayman', 'node.3.everyplace', 'node.1.mktwrobs', 'node.3.jarrardcole', 'node.3.CellUnlockCode_', 'node.2.lheron', 'node.3.leshinton', 'node.3.ashleyshuston', 'node.1.WSJBeckey', 'node.1.GRogow', 'node.1.johncbussey', 'node.2.JessicaRCL', 'node.1.BryFitz', 'node.3.CAROLYNMICHEAL3', 'node.1.lvitorovich', 'node.2.himeshp', 'node.2.RosenthalRC', 'node.3.landreasson1', 'node.1.VeronicaDagher', 'node.1.BrianHershberg', 'node.3.DowJones', 'node.3.britt_nicole49', 'node.1.KateMilani', 'node.2.JaxBischof', 'node.3.geoffreyfowler']"
node.3.byrnelouise,48.0,90.0,"['node.3.KavanaghSuzanne', 'node.2.ShaneARaymond', 'node.3.tonyjbyrne', 'node.2.estherswchan', 'node.2.LauraByrneStory', 'node.0.jimkennedy250', 'node.2.padrg', 'node.1.bmpdoyle', 'node.1.CharlieWeiss', 'node.0.paulcheesbrough', 'node.3.edwina_b', 'node.3.CPaccosi', 'node.3.Aoife_Lawlor', 'node.3.datatheism', 'node.1.neilwrites', 'node.3.Storyful', 'node.3.AineKerr', 'node.1.r2000c', 'node.1.lousetooney', 'node.2.DavidClinchNews', 'node.1.RobMcD', 'node.0.kdaversa']"
node.3.AineKerr,168.0,28.65,"['node.3._IainMartin', 'node.3.michaelbodey', 'node.3.paulwsj', 'node.0.MrVincentRyan', 'node.1.TheRealRocky123', 'node.0.darrendavidson', 'node.1.grainnemcc', 'node.3.CPaccosi', 'node.3.sdkstl', 'node.3.DaisyDunlop', 'node.3.porsupuesto', 'node.3.helcollier', 'node.1.furlernator', 'node.1.30LDN', 'node.0.timmyfish', 'node.3.katedobbinuk', 'node.1.GlennHall', 'node.1.thomashinton', 'node.2.ShaneARaymond', 'node.3.KavanaghSuzanne', 'node.0.losowsky', 'node.3.victoria_craw', 'node.3.KevinMcDIRE', 'node.1.jamesdleigh', 'node.2.LauraByrneStory', 'node.3.petren', 'node.3.BrianKieran', 'node.0.standupkid', 'node.1.JoeWSJ', 'node.2.dumav', 'node.2.benwhitelaw', 'node.3.alanhhunter', 'node.1.cglancey', 'node.1.almarlatour', 'node.3.livcaisley', 'node.1.r2000c', 'node.3.johnjedwards3', 'node.3.VanneckKatie', 'node.3.remystern', 'node.3.tonyjbyrne', 'node.3.byrnelouise', 'node.2.estherswchan', 'node.1.bmpdoyle', 'node.3.dakeroyd', 'node.3.KylieMerritt', 'node.0.paulcheesbrough', 'node.3.AlanaMitchelson', 'node.1.Amirmizroch', 'node.3.Aoife_Lawlor', 'node.3.kbeddoe', 'node.3.arturmartins', 'node.3.datatheism', 'node.3.brianstelter', 'node.3.Storyful', 'node.3.chrisduncania', 'node.3.bradcfeldman', 'node.2.DavidClinchNews', 'node.3.ElaineLCarroll', 'node.3.carlazanoni', 'node.3.adaromas', 'node.3.nicchristensen', 'node.1.RoryLarmer', 'node.3.jarrardcole', 'node.2.lheron', 'node.0.jimkennedy250', 'node.2.padrg', 'node.3.ashleyshuston', 'node.1.GRogow', 'node.3.edwina_b', 'node.0.Farrellydee', 'node.0.earleyedition', 'node.1.jonhilldesign', 'node.3.kristoforlawson', 'node.3.emilysteel', 'node.3.claireatki', 'node.3.nichopkins', 'node.3.MartinFHinton', 'node.3.RenataGortan', 'node.3.BowlerDerek', 'node.2.saschaosullivan', 'node.1.neilwrites', 'node.3.RyanNorthover', 'node.1.lousetooney', 'node.3.ameliaharris1', 'node.1.NicholasGray', 'node.0.questionswork', 'node.1.RobMcD', 'node.2.feliciasonmez', 'node.1.brighetteryan']"
node.3.petren,105.0,77.7,"['node.3._IainMartin', 'node.3.VanneckKatie', 'node.3.aogriffiths', 'node.1.wadeNYC', 'node.1.ThomasMackie9', 'node.3.SarahbaxterSTM', 'node.1.CarolLewis101', 'node.2.lheron', 'node.0.BeJaiG', 'node.1.PhillipaLJ', 'node.3.aashchandarana', 'node.0.dangilbot', 'node.3.Nravitz', 'node.1.andrew_hough', 'node.1.EmilyPurser', 'node.1.TheRealRocky123', 'node.1.SamCoatesSky', 'node.2.shellyscheng', 'node.2.alex_siegman', 'node.2.JessicaRCL', 'node.0.earleyedition', 'node.1.JamesManning', 'node.3.kristoforlawson', 'node.3.OscarBColeman', 'node.2.benwhitelaw', 'node.2.brianaguilar', 'node.3.alanhhunter', 'node.3.tracycorrigan', 'node.1.AJHalls', 'node.1.ed_southgate', 'node.1.kayaburgess', 'node.3.lizdeegan', 'node.3.datatheism', 'node.3.kj_corcoran', 'node.3.livcaisley', 'node.1.30LDN', 'node.3.FrancescaDonner', 'node.3.Storyful', 'node.1.c_scott75', 'node.1.LMortonRoche', 'node.3.AineKerr', 'node.1.yumikoono', 'node.1.r2000c', 'node.3.chrisduncania', 'node.3.gabbystern', 'node.2.DavidClinchNews', 'node.3.dominicyoung', 'node.0.Laura_Westcott', 'node.1.EmmaTuckerST', 'node.3.edwardroussel', 'node.0.questionswork', 'node.1.KennyFarq', 'node.3.raminbeheshti1', 'node.3.RachelARich', 'node.1.thomashinton', 'node.3.adaromas', 'node.3.everyplace']"
node.3.tonyjbyrne,58.0,77.09,"['node.3.KavanaghSuzanne', 'node.2.ShaneARaymond', 'node.1.RoryLarmer', 'node.3.remystern', 'node.3.byrnelouise', 'node.2.estherswchan', 'node.3.KevinMcDIRE', 'node.2.LauraByrneStory', 'node.0.jimkennedy250', 'node.2.padrg', 'node.1.bmpdoyle', 'node.3.BrianKieran', 'node.2.alex_siegman', 'node.3.kristoforlawson', 'node.3.Aoife_Lawlor', 'node.3.arturmartins', 'node.3.datatheism', 'node.0.rajivpant', 'node.3.Storyful', 'node.3.AineKerr', 'node.1.r2000c', 'node.1.lousetooney', 'node.2.DavidClinchNews', 'node.3.ElaineLCarroll', 'node.1.RobMcD']"
node.3.BrianKieran,64.0,19.88,"['node.3.KavanaghSuzanne', 'node.3.tomdfonzo', 'node.1.lousetooney', 'node.3.edwina_b', 'node.2.DavidClinchNews', 'node.3.tonyjbyrne', 'node.3.Storyful', 'node.3.datatheism', 'node.3.BowlerDerek', 'node.3.byrnelouise', 'node.2.estherswchan', 'node.1.RobMcD', 'node.2.padrg', 'node.3.kristoforlawson', 'node.3.Aoife_Lawlor', 'node.1.thomashinton', 'node.3.AineKerr']"
node.3.KevinMcDIRE,32.0,17.45,"['node.3.KavanaghSuzanne', 'node.1.r2000c', 'node.3.BrianKieran', 'node.3.remystern', 'node.1.lousetooney', 'node.2.DavidClinchNews', 'node.3.datatheism', 'node.3.tonyjbyrne', 'node.3.byrnelouise', 'node.3.Aoife_Lawlor', 'node.2.padrg', 'node.1.bmpdoyle', 'node.3.Storyful', 'node.3.AineKerr']"
node.3._susan_liu,54.0,94.65,"['node.3.RashellHa', 'node.3.RosieKingJourno', 'node.3.Mel_Matheson', 'node.1.MarissaGeorge01', 'node.3.victoria_craw', 'node.3.Boel84', 'node.1.jess_clement', 'node.3.JournoLawJ', 'node.3.TSWestbrook', 'node.3.MrJChancellor', 'node.3.MelStevens', 'node.3.JessRapana', 'node.1.lauren_mcmah', 'node.3.RobbieP7', 'node.3.MattYoung', 'node.1.DaveyCampbell85', 'node.1.LawrenceMachado', 'node.1.s_sharples', 'node.3.timburrowes', 'node.0.Ro_Smith', 'node.1.LillSaleh']"
node.3.katie_robertson,247.0,90.0,"['node.3.DanielleGuss', 'node.2.echasan', 'node.3.mscott', 'node.3.ivabenson', 'node.3.amydale_tweets', 'node.1.patricklion', 'node.3.A_Grossman', 'node.1.RhiannonHoyle', 'node.2.tomgara', 'node.3.purcellpw', 'node.3.TSWestbrook', 'node.1.unclegrambo', 'node.3.ByEichler', 'node.1.ejohnno', 'node.3.Elsa_Mak', 'node.1.jenniferhicks', 'node.0.LisaMuxworthy', 'node.3.MattYoung', 'node.3.nikkprecel', 'node.3.AndersonLyesh', 'node.1.M_Spas_', 'node.0.yoni_bashan', 'node.3.GreggGethard', 'node.2.MsKimberlyChin', 'node.1.natashakhanhk', 'node.1.delaney', 'node.0.SimonThomsen', 'node.3.mrjoeaston', 'node.1.EricMorath', 'node.1.thomashinton', 'node.3.RosieKingJourno', 'node.0.bechgc', 'node.1.sgurman', 'node.1.wadeNYC', 'node.0.losowsky', 'node.3.Mel_Matheson', 'node.3.emritchiewrites', 'node.0.emmiedowling', 'node.1.samanthamaiden', 'node.1.NatalieEvans85', 'node.3.petren', 'node.3.joseerose616', 'node.3.lmoses', 'node.3.NYTLiz', 'node.3.AnthDeCeglie', 'node.3.vanessaleemarsh', 'node.1.SharriMarkson', 'node.1.philcorso', 'node.3.danpbell', 'node.1.AmyDMarcus', 'node.1.TwistedKristy', 'node.3.TheRealJessLeo', 'node.1.natbane', 'node.1.karajung', 'node.0.SydneyEditor', 'node.3.elizabethredman', 'node.3.lewiss50', 'node.3.geoffreyfowler', 'node.1.akoubaridis', 'node.3.LyndalFenner', 'node.1.charliepeeled', 'node.3.MarkDiStef', 'node.3.johnjedwards3', 'node.3.clairemnance', 'node.1.danacimilluca', 'node.1.MelindaHealy', 'node.3.Maxepmason', 'node.1.JBFlint', 'node.3.davidhurleyHS', 'node.3.remystern', 'node.3.samanthabrett', 'node.3.FinAntimonopoly', 'node.1.ThomasMackie9', 'node.1.david_marcelis', 'node.1.oliviacondous', 'node.3.MayneReport', 'node.3.1310greg', 'node.3.Nravitz', 'node.1.heyJohnRech', 'node.3.MegJamesLAT', 'node.3.AlanaMitchelson', 'node.3.JournoLawJ', 'node.1.ben__hill', 'node.3._leo_s', 'node.1.Amirmizroch', 'node.2.chaughney', 'node.3.Joecapp11', 'node.3.fitzhunter', 'node.1.jennamclarke', 'node.1.CaraRLombardo', 'node.3.brianstelter', 'node.3.NicBerko', 'node.3.Megan', 'node.2.DavidClinchNews', 'node.3.LukeDennehy', 'node.3.timburrowes', 'node.3.mike_d_spector', 'node.1.lizeburke', 'node.3.RachelARich', 'node.3.LachCartwright', 'node.2.grawlixprolix', 'node.1.MeghanBobrowsky', 'node.3.nicchristensen', 'node.1.kristina_oneill', 'node.1.jessieyshi', 'node.0.MrsPress', 'node.1.BWANAUTAMU2', 'node.3.AusPolStats', 'node.3.sarafischer', 'node.0.buck_ers', 'node.0.Sandra_DSouza', 'node.3.heatherlmcnab', 'node.3.MichaelRoddan', 'node.1.nicnguyen', 'node.3.ashleyshuston', 'node.1.its_for_sale', 'node.3.connortryan', 'node.1.GRogow', 'node.1.tminear', 'node.1.johncbussey', 'node.3.Nic_Coxy', 'node.0.rodsav', 'node.3.australia2', 'node.1.Megan_Palin', 'node.3.emilysteel', 'node.3.OscarBColeman', 'node.3.cathwebber', 'node.3.AliceHeraldSun', 'node.3.claireatki', 'node.3.MartinFHinton', 'node.3.gpaddymanning', 'node.1.isareport', 'node.3.CorySchouten', 'node.3.KaitlynOffer', 'node.3.jase__1', 'node.2.ShiraOvide', 'node.1.neilwrites', 'node.1.rayalexsmith', 'node.3.RyanNorthover', 'node.3.RichLightShed', 'node.0.MrTimmins', 'node.0.questionswork', 'node.0.realrobcopeland', 'node.1.DionNissenbaum', 'node.1.jennieeng', 'node.1.noah_yim', 'node.0.GregBarila', 'node.1.LillSaleh', 'node.2.feliciasonmez']"
node.3.norabarak,75.0,83.1,"['node.1.msullivandawson', 'node.3.remystern', 'node.1.jmhendricks88', 'node.3.JessicaSimeone', 'node.0.bechgc', 'node.3.ChadRachman', 'node.0.carlfranzen', 'node.3.12mgray', 'node.0.abedelman', 'node.3.PE_Feeds', 'node.3.victoria_craw', 'node.0.johnknyc', 'node.1.CharlieWeiss', 'node.1.wjcohen', 'node.3.ashleyshuston', 'node.3.derrickbryson', 'node.3.connortryan', 'node.3.AnthDeCeglie', 'node.3.BrianKieran', 'node.3.WSJAmbitiousHrs', 'node.1.anahitaglitters', 'node.0.dmact', 'node.3.claireatki', 'node.3.porsupuesto', 'node.2.benwhitelaw', 'node.1.unclegrambo', 'node.1.isareport', 'node.3.jaclynkessel', 'node.3.MattYoung', 'node.3.Storyful', 'node.1._EvelynCordon', 'node.0.cooktine', 'node.1.M_Spas_', 'node.1.r2000c', 'node.3.bradcfeldman', 'node.3.katiehommes', 'node.2.DavidClinchNews', 'node.1.LoisWeiss', 'node.1.greggiangrande', 'node.0.gajetEXP', 'node.0.questionswork', 'node.0.dbrinker', 'node.2.JaxBischof', 'node.1.conrad', 'node.1.thomashinton', 'node.0.Clayman']"
node.3.KristinFinnegan,36.0,18.2,"['node.3.tomdynasty', 'node.3.tomdfonzo', 'node.3.tgeenj', 'node.1.greggiangrande', 'node.3.fannick', 'node.0.markjmusgrave', 'node.3.n1kkimac', 'node.1.cglancey']"
node.3.susan_copperman,50.0,90.0,"['node.1.richardnaz', 'node.1.kimlast', 'node.1.wallernikki', 'node.1.GRogow', 'node.1.johncbussey', 'node.2.RBlumenstein', 'node.2.alex_siegman', 'node.3.WomenAtDJ', 'node.1.almarlatour', 'node.0.domshine', 'node.3.JasonHirschhorn', 'node.0.rajivpant', 'node.3.FrancescaDonner', 'node.3.gabbystern', 'node.3.edwardroussel', 'node.1.NicholasGray', 'node.3.carlazanoni', 'node.3.raminbeheshti1', 'node.3.geoffreyfowler']"
node.3.NickCalacouras,141.0,90.0,"['node.3.DanielleGuss', 'node.1.publicdefender', 'node.3.julestullberg', 'node.0.Roaaaarer', 'node.3.Laura_R_Chung', 'node.1.BecFranks', 'node.1.sarah_keoghan', 'node.3.CelesteVillani', 'node.0.NicoletteLogue', 'node.3.Mel_Matheson', 'node.3.AusPolStats', 'node.1.MelindaHealy', 'node.3.victoria_craw', 'node.1.OndyHarvard', 'node.3.MayneReport', 'node.3.cvbyllaardt', 'node.3.DaniLeMessurier', 'node.3.Boel84', 'node.1.whatlouthinks', 'node.3.influencingcom', 'node.3.heatherlmcnab', 'node.1.samanthamaiden', 'node.3.Ozartwriter', 'node.3.bessie_hassan', 'node.1.TheRealRocky123', 'node.1.bervanews', 'node.3.AlanaMitchelson', 'node.3.becstar3079', 'node.3.rhiandeutrom', 'node.3.JournoLawJ', 'node.1.lottiewillis', 'node.3.diversionary', 'node.0.ilikedata', 'node.1.shoba_rao', 'node.1.belinda_palmada', 'node.1.Megan_Palin', 'node.1.ToscaPawela', 'node.1.clarissa_bye', 'node.3.purcellpw', 'node.3.prwireau', 'node.3.TSWestbrook', 'node.3.cathwebber', 'node.3.ViscountBrooky', 'node.3.AngiraB_', 'node.3.joelgibson', 'node.3.lanai_scarr', 'node.3.MelStevens', 'node.3.lesleyhn', 'node.1.JakeMcCallum_', 'node.3.RobbieP7', 'node.3.BecBrownComms', 'node.1.DaveyCampbell85', 'node.0.LisaMuxworthy', 'node.0.SydneyEditor', 'node.3.MattYoung', 'node.3.RenataGortan', 'node.3.ashpillhofer', 'node.1.rachelbaxendale', 'node.3.lewiss50', 'node.3.SeanMarsico', 'node.3.SelinaSteele', 'node.1.Melissa_Overman', 'node.3.RyanNorthover', 'node.3.amosaikman', 'node.3.Dan_Bourchier', 'node.3.davemeddows', 'node.3._SarahMcPhee', 'node.0.carmelmelouney', 'node.3.timburrowes', 'node.1.NicholasGray', 'node.1.LillSaleh', 'node.1.lizeburke', 'node.1.noah_yim', 'node.3.adaromas', 'node.3.JacksonStiles']"
node.3.TomRichardson,208.0,18.17,"['node.3.DanielleGuss', 'node.3.KathSully', 'node.3.KerrieYaxley', 'node.3.MedianetEditor', 'node.3.michaelbodey', 'node.3.ThomasDougherty', 'node.3.StuRossMartin', 'node.1.suzandelibasic', 'node.3.NassimKhadem', 'node.3.CelesteVillani', 'node.3.WLudbey', 'node.3.dixie_sulda', 'node.3.hunterphoto_', 'node.3.debritz', 'node.1.jmodoh', 'node.0.emmiedowling', 'node.1.samanthamaiden', 'node.3.WillCrouch9', 'node.3.influencingcom', 'node.3.lisaknowsmoney', 'node.2.ElissaDoherty', 'node.1.andrew_hough', 'node.3.heatherlmcnab', 'node.0.rhiannonelston', 'node.3.AlexESampson', 'node.0.katie_spain', 'node.3.JournoLawJ', 'node.3.Nic_Coxy', 'node.0.deartahnee', 'node.3.dwabriz', 'node.3.Kellbpics', 'node.3.fergusonjw', 'node.3.australia2', 'node.3.D_JervisBardy', 'node.0.saline', 'node.3.kristoforlawson', 'node.3.OscarBColeman', 'node.3.purcellpw', 'node.3.prwireau', 'node.3.MargaretGees', 'node.0.benscadden', 'node.1._juliabradley', 'node.3.ByEichler', 'node.1.zacjmclean', 'node.1.karajung', 'node.3.mhammond7', 'node.3.mattsmithson', 'node.3.BrettMasonNews', 'node.3.latkinson09', 'node.3.patkeam', 'node.3.Dean_Nye', 'node.0.LisaMuxworthy', 'node.0.SydneyEditor', 'node.3.cpyne', 'node.3.msmarto', 'node.3.elizabethredman', 'node.3.lewiss50', 'node.1.rachelbaxendale', 'node.3.Rencastello', 'node.0.RedmanMediaAU', 'node.1.M_Spas_', 'node.3.darrenwick9', 'node.3.paulstarick', 'node.0.SimonThomsen', 'node.3.JACKTWARD_', 'node.3.timburrowes', 'node.0.bradgreen234', 'node.1.NicholasGray', 'node.0.CameronEngland', 'node.3.lanai_scarr', 'node.0.DerekPedley', 'node.1.noah_yim', 'node.0.GregBarila', 'node.3.JacksonStiles']"
node.3.annikasmethurst,364.0,86.42,"['node.3.DanielleGuss', 'node.3.helenmccombie', 'node.3._IainMartin', 'node.3.mscott', 'node.3.MedianetEditor', 'node.3.michaelbodey', 'node.2.KirstanRoss', 'node.3.rachbaxter7', 'node.3.WLudbey', 'node.3._carlywaters', 'node.3.amydale_tweets', 'node.1.whatlouthinks', 'node.1.patricklion', 'node.3.dawkins_scott', 'node.3.KyBusiness', 'node.1.andrew_hough', 'node.3.andrea_carson', 'node.3._MicrowaveJenny', 'node.1.ShaylaBulloch', 'node.3.megandmiller1', 'node.3.mirandamwood', 'node.3.JasonBartlett3', 'node.3.antonrosetweet', 'node.2.zoe_powell_', 'node.3.kelliesloane', 'node.1.belinda_palmada', 'node.3.CE_Zielinski', 'node.3.purcellpw', 'node.3.TSWestbrook', 'node.3.MargaretGees', 'node.3.AngiraB_', 'node.3.lanai_scarr', 'node.3.ByEichler', 'node.1.zacjmclean', 'node.3.JessRapana', 'node.3.latkinson09', 'node.1.furlernator', 'node.3.BrettMasonNews', 'node.3.Anita_Jacoby', 'node.3.yJimJia', 'node.1.ejohnno', 'node.1.JakeMcCallum_', 'node.3.ashpillhofer', 'node.3.nikkprecel', 'node.3.MattYoung', 'node.3.mitchneems', 'node.3.AngusTaylorMP', 'node.3.mjrowland68', 'node.0.yoni_bashan', 'node.3.alicepohlner', 'node.3.chrisqu', 'node.3.sophiej_bailey', 'node.3.Dan_Bourchier', 'node.3.sarah_daffy', 'node.1.natashakhanhk', 'node.0.SimonThomsen', 'node.3.annachisholm', 'node.3.mrjoeaston', 'node.3.JACKTWARD_', 'node.1.MackenzieJScott', 'node.1.LillSaleh', 'node.3.channelclem', 'node.3._Amber_Harrison', 'node.3.JacksonStiles', 'node.3.KerrieYaxley', 'node.3.chloebooker', 'node.3.Owenjay', 'node.0.stephenhickie', 'node.3.P_Whittee', 'node.1.MilesProust', 'node.0.mariecamilleh', 'node.3.CelesteVillani', 'node.3.NassimKhadem', 'node.1.BecFranks', 'node.1.markcmuzza', 'node.3.emritchiewrites', 'node.3.victoria_craw', 'node.1.nilssonjones_', 'node.3.debritz', 'node.1.jmodoh', 'node.1.jess_clement', 'node.0.emmiedowling', 'node.2.ElissaDoherty', 'node.1.ellenwhinnett', 'node.3.AnthDeCeglie', 'node.3.rhiandeutrom', 'node.3.ShonaMartyn', 'node.3.vanessaleemarsh', 'node.1.SharriMarkson', 'node.3.dwabriz', 'node.1.sophieelsworth', 'node.3.GenFaulkner', 'node.3.D_JervisBardy', 'node.3.rlangjournalist', 'node.0.GregBarila', 'node.2.EdgannonWtn', 'node.1.natbane', 'node.1.danfogarty80', 'node.1.Carly__Douglas', 'node.3.DigitalMediaBoy', 'node.3.RobbieP7', 'node.0.SydneyEditor', 'node.3.livcaisley', 'node.3.msmarto', 'node.3.elizabethredman', 'node.3.lewiss50', 'node.1.akoubaridis', 'node.3.darrenwick9', 'node.3.maxmarkson', 'node.0.hthtdraws', 'node.3.amosaikman', 'node.3._SarahMcPhee', 'node.3.MarkDiStef', 'node.1.WiseDamonWise', 'node.1.pgtedwards', 'node.3.joshkuskopf', 'node.1.MelindaHealy', 'node.3.Maxepmason', 'node.3.KathSully', 'node.3.davidhurleyHS', 'node.0.AnneMareeGale', 'node.3.samanthabrett', 'node.3.gemoo4', 'node.3.sam_lec', 'node.3.dixie_sulda', 'node.1.DavidFMeagher', 'node.1.oliviacondous', 'node.3.MayneReport', 'node.1.shellerose', 'node.3.james_wagstaff', 'node.3.bessie_hassan', 'node.3.KylieMerritt', 'node.3.Rashidajourno', 'node.1.bervanews', 'node.3.AlanaMitchelson', 'node.1.nick_wade', 'node.3.tblakesydney', 'node.3.JournoLawJ', 'node.1.ben__hill', 'node.3.evonne_madden', 'node.3._leo_s', 'node.3.ChristianTatman', 'node.3.AlexTilbury', 'node.0.saline', 'node.3.kbeddoe', 'node.3.tauerbach', 'node.3.AndrewFraserQLD', 'node.3.skubesnaps', 'node.1._juliabradley', 'node.3.mattsmithson', 'node.3.sarahelks', 'node.3.BecBrownComms', 'node.3.CameronBell', 'node.3.BrittHiggins_', 'node.3.fitzhunter', 'node.1.jennamclarke', 'node.3.NicBerko', 'node.3.nickj_vic', 'node.1.PDGarvey', 'node.3.ErinLMarie', 'node.3.SeanMarsico', 'node.3.Jacquifelgate', 'node.3.davemeddows', 'node.3.DiRollePR', 'node.3.LukeDennehy', 'node.3.timburrowes', 'node.0.bradgreen234', 'node.1.Brendan_Furlong', 'node.0.CameronEngland', 'node.1.lizeburke', 'node.1.aclennell', 'node.2.grawlixprolix', 'node.3.clairekimball', 'node.3.nicchristensen', 'node.3.SamEBJones', 'node.1.publicdefender', 'node.1.EleniPaneras', 'node.3.julestullberg', 'node.3.workmanalice', 'node.3.Laura_R_Chung', 'node.1.suzandelibasic', 'node.3.katie_robertson', 'node.3.CamReddin', 'node.1.lauraplacella', 'node.3.Anna_Hartley1', 'node.3.AusPolStats', 'node.3.TVLandLis', 'node.1.AngusKelleher', 'node.3.cvbyllaardt', 'node.1.OndyHarvard', 'node.3.DaniLeMessurier', 'node.3.jacobgreber', 'node.3.heatherlmcnab', 'node.3.MichaelRoddan', 'node.1.RaeWilson78', 'node.1.kate_dowler', 'node.3.AlexESampson', 'node.3.naveenjrazik', 'node.3.JLambella', 'node.3.kirstenaiken', 'node.3.edwina_b', 'node.1.tminear', 'node.3.Nic_Coxy', 'node.1.TroyBramston', 'node.3.fergusonjw', 'node.3.timaddington', 'node.3.australia2', 'node.0.melissahoyer', 'node.1.LachieHastings', 'node.1.Megan_Palin', 'node.3.OscarBColeman', 'node.3.cathwebber', 'node.3.AliceHeraldSun', 'node.3.NickCalacouras', 'node.1.JSinnerton', 'node.3.ViscountBrooky', 'node.3.joelgibson', 'node.0.ChrisPavPhotog', 'node.3.mhammond7', 'node.3.BennDorrington', 'node.3.gpaddymanning', 'node.3.MazoeFord', 'node.3.cpyne', 'node.3.KaitlynOffer', 'node.3.melissameehanau', 'node.3.jase__1', 'node.3.RenataGortan', 'node.1.rachelbaxendale', 'node.3.BowlerDerek', 'node.2.saschaosullivan', 'node.1.LawrenceMachado', 'node.1.neilwrites', 'node.0.chelseajclark', 'node.3.JacquiLambie', 'node.3.SelinaSteele', 'node.3.dunlop_craig', 'node.3.TiserJo', 'node.3.Peter_F_Ryan', 'node.1.JustinBurtGT', 'node.3.ameliaharris1', 'node.0.Ro_Smith', 'node.1.annelisenews', 'node.1.NicholasGray', 'node.3.TomRichardson', 'node.1.liztilley84', 'node.1.noah_yim', 'node.1.sarah_keoghan', 'node.1.MadeStuchbery', 'node.3.Johnkehoe23', 'node.0.ReginaLovic']"
node.3.anna_russell,67.0,18.68,"['node.3.deepsea9898', 'node.3.Jackcsupernews', 'node.3.broderick7097', 'node.1.wadeNYC', 'node.3.rosecabrera90', 'node.1.katerinareports', 'node.3.CellUnlockCode_', 'node.1.wallernikki', 'node.3.barbarachai', 'node.1.grainnemcc', 'node.1.GRogow', 'node.1.johncbussey', 'node.1.mikemillerwsj', 'node.3.joshua_nahas', 'node.1.Amirmizroch', 'node.3.CAROLYNMICHEAL3', 'node.3.candacejackson', 'node.3.yJimJia', 'node.3.landreasson1', 'node.3.CorySchouten', 'node.3.motioncore', 'node.3.Greenleegur', 'node.1.rayalexsmith', 'node.3.britt_nicole49', 'node.1.BrianHershberg', 'node.1.BruceOrwall', 'node.3.ErhamahAldhahe1', 'node.1.garyrosenWSJ', 'node.3.johnjedwards3', 'node.1.KatyStech', 'node.3.edkap', 'node.3.medianycity', 'node.1.thomashinton', 'node.3.geoffreyfowler', 'node.3.trader66690']"
