id,name,values,category,source_count,target_count,EC
a281588807,sguconsulting,100.0,0,0.0,1.0,371.0
a16691000,billypidgeon,100.0,0,1.0,2.0,260.0
a19044902,rodsav,100.0,0,68.0,53.0,20930.0
a16211705,Daniel_Blackman,100.0,0,2.0,1.0,342.0
a41823369,leemlevitt,100.0,0,0.0,0.0,0.0
a32339119,PaulCarrollco,100.0,0,1.0,5.0,1879.0
a194818057,alexisbe76,100.0,0,0.0,0.0,0.0
a1375425098631503873,RhysPlank,100.0,0,0.0,0.0,0.0
a36009499,onuraydin_,100.0,0,1.0,0.0,12.0
a112889836,wanderingscout,100.0,0,3.0,3.0,922.0
a278299298,OriginalMktg,100.0,0,0.0,0.0,0.0
a145315101,Farrellydee,100.0,0,2.0,4.0,1361.0
a14484568,JoeMattiello,100.0,0,0.0,0.0,0.0
a234634593,ThriftiesNews,100.0,0,0.0,0.0,0.0
a1382508505492426754,RalphLavelle,100.0,0,0.0,1.0,430.0
a268234279,JossDuggan,100.0,0,0.0,1.0,137.0
a246724824,timstottlive,100.0,0,0.0,0.0,0.0
a8732322,standupkid,100.0,0,30.0,19.0,7822.0
a717,Manu,100.0,0,1.0,0.0,12.0
a737007193476739072,theunschoolblog,100.0,0,0.0,0.0,0.0
a50824475,ozburns,100.0,0,0.0,0.0,0.0
a31377146,JordyCannon,100.0,0,1.0,0.0,127.0
a592584473,alicemdonaldson,100.0,0,4.0,7.0,2490.0
a25041123,chrismewett,100.0,0,2.0,4.0,110.0
a818529,CMS3rd,100.0,0,1.0,1.0,64.0
a2153258946,mandersonsfca,100.0,0,8.0,13.0,3002.0
a23373409,GregBarila,100.0,0,192.0,133.0,56454.0
a17125728,rwebber,100.0,0,17.0,20.0,6648.0
a15244244,steveclancy,100.0,0,0.0,0.0,0.0
a17538244,sublimino,100.0,0,4.0,3.0,81.0
a1924438339,alangkarapatan,100.0,0,2.0,2.0,528.0
a196819524,irlgaming,100.0,0,2.0,1.0,92.0
a24655435,simoen,100.0,0,1.0,4.0,1545.0
a23187732,nadiazonis,100.0,0,1.0,5.0,1743.0
a237097176,hughskr,100.0,0,0.0,4.0,668.0
a15977128,Jessicakpark,100.0,0,0.0,0.0,0.0
a7213802,rajivpant,100.0,0,70.0,73.0,19481.0
a22373168,acohen365,100.0,0,0.0,0.0,0.0
a22605688,ChelleMason,100.0,0,1.0,6.0,1619.0
a36830769,rodpeno,100.0,0,37.0,15.0,5714.0
a2447810472,gamble_elaine,100.0,0,0.0,1.0,800.0
a17653842,therewasaguy,100.0,0,0.0,0.0,0.0
a14710481,arensberg,100.0,0,0.0,0.0,0.0
a43802633,mayanurali,100.0,0,1.0,2.0,508.0
a23381612,jasonealey,100.0,0,7.0,3.0,565.0
a21290028,JimmyCollier,100.0,0,0.0,3.0,964.0
a28670005,alexmcneilly,100.0,0,5.0,15.0,4180.0
a11766332,pmcaree,100.0,0,0.0,0.0,0.0
a231600308,tvariadne,100.0,0,3.0,4.0,805.0
a149867945,yoni_bashan,100.0,0,146.0,53.0,42667.0
a1167068322547953665,food_natures,100.0,0,0.0,0.0,0.0
a24621292,claudiacukrov,100.0,0,0.0,1.0,238.0
a162925433,jlilley626,100.0,0,1.0,6.0,1753.0
a105610543,FreeRangePamela,100.0,0,0.0,0.0,0.0
a15845793,IABAustralia,100.0,0,59.0,26.0,7785.0
a7557392,mrosen,100.0,0,2.0,3.0,692.0
a97966078,realrobcopeland,100.0,0,102.0,48.0,22485.0
a27815100,bellamac14,100.0,0,3.0,8.0,2253.0
a246155862,EyadElwan,100.0,0,0.0,0.0,0.0
a475987285,jaed_k,100.0,0,0.0,0.0,0.0
a27571131,DanielaElser,100.0,0,14.0,12.0,5771.0
a843828560095776772,HearSteveRoss,100.0,0,0.0,0.0,0.0
a303886429,JordanKurzweil,100.0,0,2.0,5.0,1746.0
a16940693,martinamartina,100.0,0,3.0,2.0,480.0
a146001552,shazaansayeed,100.0,0,0.0,0.0,0.0
a31570190,MarkNiuWrite,100.0,0,2.0,3.0,496.0
a64172365,justincormack,100.0,0,5.0,7.0,841.0
a45946901,jeffweissner,100.0,0,0.0,0.0,0.0
a19653604,scottnorvell,100.0,0,8.0,12.0,3656.0
a14121838,LozCrowther,100.0,0,6.0,4.0,356.0
a111415215,mariecamilleh,100.0,0,55.0,80.0,31761.0
a21162775,JZMak,100.0,0,2.0,0.0,72.0
a51995095,lamsy_senior,100.0,0,0.0,1.0,23.0
a3332669817,TizianaSRinaldi,100.0,0,1.0,0.0,27.0
a275982769,benscadden,100.0,0,35.0,41.0,11695.0
a49424508,dehnj,100.0,0,0.0,1.0,800.0
a28213817,Ro_Smith,100.0,0,125.0,71.0,37497.0
a22017074,nlanese,100.0,0,0.0,0.0,0.0
a18028748,donaldgardner,100.0,0,1.0,1.0,188.0
a1145984850391965696,tobi_,100.0,0,0.0,0.0,0.0
a23671175,mektomek,100.0,0,1.0,0.0,66.0
a22000820,colebatchd,100.0,0,0.0,0.0,0.0
a24658299,therealmaxsim,100.0,0,1.0,3.0,105.0
a544446644,iseelondon312,100.0,0,0.0,2.0,562.0
a1968641286,ColetteGall,100.0,0,2.0,10.0,3637.0
a14288039,DrJohnCokley,100.0,0,8.0,6.0,2857.0
a3054975403,LindenDawson,100.0,0,0.0,2.0,113.0
a27024434,Hegle,100.0,0,0.0,0.0,0.0
a97762619,DisrupTiv,100.0,0,0.0,0.0,0.0
a848000102,goconspire,100.0,0,1.0,0.0,77.0
a404708110,ChrisPavPhotog,100.0,0,43.0,50.0,17651.0
a19017100,elenacorchero,100.0,0,7.0,1.0,741.0
a23032035,mpdiliberto,100.0,0,0.0,1.0,800.0
a175215164,NicoletteLogue,100.0,0,26.0,31.0,13712.0
a239364098,EimearRyan84,100.0,0,0.0,0.0,0.0
a52589106,Moriarty_Chris,100.0,0,1.0,1.0,329.0
a24121184,MattCow,100.0,0,1.0,0.0,30.0
a17821636,yeohflow,100.0,0,1.0,3.0,1210.0
a261449515,stephenhickie,100.0,0,0.0,6.0,2433.0
a295511588,justcastro,100.0,0,0.0,0.0,0.0
a26208500,mickevans,100.0,0,2.0,3.0,307.0
a425351293,kyliemknight,100.0,0,24.0,19.0,6438.0
a1546330811800383488,DaveCreasey1,100.0,0,0.0,0.0,0.0
a16499471,barbaragriffin,100.0,0,0.0,2.0,456.0
a121216512,bringsmayflower,100.0,0,0.0,1.0,371.0
a1486177862,ElizzaTrue,100.0,0,0.0,0.0,0.0
a17457061,elizhendrickson,100.0,0,0.0,3.0,533.0
a23650405,torny_miller,100.0,0,36.0,36.0,13560.0
a23577316,djtev,100.0,0,0.0,0.0,0.0
a22315925,melissahoyer,100.0,0,205.0,82.0,49997.0
a52388742,terric68,100.0,0,10.0,27.0,8250.0
a15515532,katie_spain,100.0,0,38.0,48.0,13022.0
a4255815316,RashmiLotlikar,100.0,0,0.0,0.0,0.0
a6325422,McBoof,100.0,0,14.0,27.0,3628.0
a85565389,craighutchy,100.0,0,84.0,21.0,17390.0
a203189776,jabaribell,100.0,0,0.0,0.0,0.0
a62299766,kirstenmatthew,100.0,0,1.0,2.0,960.0
a21806325,Rhodes_Sarah,100.0,0,0.0,3.0,823.0
a2762134405,ashjbrock,100.0,0,0.0,5.0,1951.0
a2150185436,DanJStrass,100.0,0,0.0,0.0,0.0
a906864266,anddreaj,100.0,0,0.0,0.0,0.0
a190854356,alymarieperry,100.0,0,0.0,0.0,0.0
a419847864,sCareySports,100.0,0,0.0,0.0,0.0
a11346,anson,100.0,0,18.0,9.0,619.0
a14596422,mississa,100.0,0,13.0,10.0,1203.0
a1219969795614863361,_sophiajoyce,100.0,0,0.0,0.0,0.0
a1968931,SweetAl,100.0,0,0.0,2.0,446.0
a19172066,karistar,100.0,0,6.0,1.0,833.0
a2882871,molmi,100.0,0,1.0,0.0,2.0
a24850807,thejazzlord,100.0,0,6.0,3.0,852.0
a157605921,roshan092,100.0,0,1.0,1.0,20.0
a14782316,buck_ers,100.0,0,17.0,23.0,8395.0
a12273492,rogeriopvl,100.0,0,1.0,1.0,14.0
a348054263,jacqui_owens,100.0,0,0.0,7.0,911.0
a298417809,DanielHinden,100.0,0,0.0,0.0,0.0
a28653910,kymlenoble,100.0,0,1.0,0.0,200.0
a19145106,glasgowfranko81,100.0,0,0.0,2.0,105.0
a23461049,dangilbot,100.0,0,6.0,7.0,1255.0
a81066557,Geniemltd,100.0,0,0.0,0.0,0.0
a884640969844441088,LeftFieldPR,100.0,0,0.0,0.0,0.0
a15316876,kieranyo,100.0,0,2.0,1.0,46.0
a33613067,curtbroc,100.0,0,0.0,0.0,0.0
a20432487,KateUebergang,100.0,0,11.0,20.0,7476.0
a876976636549251072,ChrisDevling,100.0,0,0.0,0.0,0.0
a99692974,fredthedoor,100.0,0,0.0,0.0,0.0
a362166358,LisaMuxworthy,100.0,0,113.0,70.0,38426.0
a63076105,Raj_Pandian,100.0,0,0.0,0.0,0.0
a233685518,rjohnstone76,100.0,0,1.0,4.0,602.0
a6779932,aruigrok,100.0,0,0.0,0.0,0.0
a21543078,TwoHandsAgency,100.0,0,10.0,18.0,6282.0
a202739925,amandalior,100.0,0,1.0,4.0,1262.0
a847821918,neeraj_hr,100.0,0,0.0,0.0,0.0
a35472980,MattHemes,100.0,0,0.0,3.0,1298.0
a1198354339,rohittote,100.0,0,0.0,0.0,0.0
a1619421809845084163,ImageFitz,100.0,0,0.0,0.0,0.0
a14456968,papermetalrock,100.0,0,7.0,7.0,2081.0
a538452742,WayneMeyersAuth,100.0,0,2.0,2.0,224.0
a5657832,earleyedition,100.0,0,159.0,135.0,46622.0
a137435686,moeDV,100.0,0,0.0,0.0,0.0
a15225578,tobinsmith,100.0,0,2.0,9.0,2408.0
a15676273,itisliz,100.0,0,3.0,10.0,3552.0
a123340987,lauralynnsf,100.0,0,0.0,0.0,0.0
a316855241,tenpercentelvis,100.0,0,0.0,0.0,0.0
a105273049,mgoldberg01,100.0,0,5.0,0.0,955.0
a42901242,BritSeeingStars,100.0,0,0.0,0.0,0.0
a61436584,AlexBrown77,100.0,0,55.0,37.0,18062.0
a90867476,virenpopli,100.0,0,0.0,2.0,1091.0
a252710997,gorgeous_manon,100.0,0,0.0,9.0,2063.0
a303988448,ian_at_cambiare,100.0,0,1.0,5.0,1590.0
a2869893935,chloeflora,100.0,0,0.0,0.0,0.0
a80455965,mpadmanathan,100.0,0,0.0,0.0,0.0
a84320351,PrincessInvites,100.0,0,0.0,0.0,0.0
a789869257,CSullivanMBA,100.0,0,0.0,0.0,0.0
a14874436,JaredEG,100.0,0,0.0,0.0,0.0
a233296093,sherrymims,100.0,0,0.0,0.0,0.0
a266975410,hartawilliams,100.0,0,0.0,0.0,0.0
a21731323,bernie_sheehan,100.0,0,10.0,7.0,3720.0
a798605351448969217,MERGINGourMINDS,100.0,0,0.0,0.0,0.0
a1444867519,bestanswerwins,100.0,0,0.0,1.0,25.0
a160384596,NatGregg,100.0,0,72.0,17.0,13933.0
a20505255,agnes_sp,100.0,0,1.0,0.0,21.0
a6605222,cooktine,100.0,0,6.0,11.0,3409.0
a214322588,AudioAlex123,100.0,0,0.0,0.0,0.0
a7431822,simonmaddox,100.0,0,0.0,3.0,56.0
a1855835144,carlrichardholm,100.0,0,0.0,1.0,145.0
a169422185,fashimi,100.0,0,0.0,0.0,0.0
a474520354,migw222,100.0,0,4.0,4.0,1333.0
a27852432,shoaibalam,100.0,0,1.0,2.0,115.0
a25250293,kategibbs,100.0,0,31.0,10.0,5622.0
a46534019,therightbalance,100.0,0,4.0,6.0,1820.0
a16645918,carlfranzen,100.0,0,17.0,22.0,6379.0
a38356670,prisstratton,100.0,0,2.0,2.0,401.0
a800563922050764800,brandarkau,100.0,0,0.0,0.0,0.0
a19002659,deepersleeper,100.0,0,0.0,0.0,0.0
a215386584,joshgerson,100.0,0,1.0,2.0,1260.0
a17315519,akameme,100.0,0,2.0,4.0,995.0
a408861305,tracey_avery,100.0,0,0.0,0.0,0.0
a1307538566,rlupetin,100.0,0,0.0,0.0,0.0
a14290325,naganaga,100.0,0,2.0,12.0,2649.0
a14247511,davemadden,100.0,0,1.0,7.0,1481.0
a46328743,aries1980,100.0,0,0.0,0.0,0.0
a965771051643875328,MarcCacciola,100.0,0,0.0,0.0,0.0
a16261686,JoeSap,100.0,0,0.0,0.0,0.0
a364066062,Ironmumkarla,100.0,0,0.0,0.0,0.0
a1728886201,ChaniceH_,100.0,0,0.0,0.0,0.0
a29904219,ThisAbled,100.0,0,0.0,1.0,51.0
a6200092,mcascio,100.0,0,6.0,3.0,839.0
a19617441,sbillstein,100.0,0,0.0,0.0,0.0
a91919268,MLawler_aus,100.0,0,5.0,8.0,1902.0
a23901253,matt9183,100.0,0,0.0,1.0,371.0
a1429591108674232323,NicolaConville,100.0,0,0.0,0.0,0.0
a62685491,HemanshuNigam,100.0,0,4.0,4.0,730.0
a22768126,laureningram,100.0,0,54.0,22.0,15822.0
a41337125,katem24,100.0,0,2.0,6.0,3009.0
a314522003,CatherineTonkin,100.0,0,0.0,3.0,1583.0
a183098286,LizKav1,100.0,0,1.0,0.0,10.0
a7853002,chrislopresto,100.0,0,1.0,1.0,82.0
a385218157,PANYL,100.0,0,0.0,0.0,0.0
a14509303,coolmccool,100.0,0,4.0,7.0,994.0
a885830491,amgiant,100.0,0,0.0,1.0,800.0
a4848121159,AskDeborahR,100.0,0,0.0,0.0,0.0
a459484724,elysewanshel,100.0,0,1.0,0.0,151.0
a224996795,whitenoisemedia,100.0,0,5.0,12.0,4578.0
a821424,Casablanca,100.0,0,2.0,0.0,42.0
a260576139,ChrisCTrader,100.0,0,1.0,1.0,306.0
a24754443,jimkennedy250,100.0,0,78.0,48.0,19255.0
a3227677686,NtTaylorLautner,100.0,0,0.0,0.0,0.0
a85004560,cynthiaanna,100.0,0,0.0,0.0,0.0
a862556974940082176,vqafrica,100.0,0,0.0,0.0,0.0
a104040029,ivanjcunningham,100.0,0,3.0,5.0,1398.0
a92439816,scotty_thompson,100.0,0,7.0,23.0,7447.0
a23008442,chelseajclark,100.0,0,21.0,46.0,14207.0
a3517146855,theglobaleditor,100.0,0,2.0,1.0,594.0
a2964246905,petermacrobert,100.0,0,0.0,0.0,0.0
a285842143,Roaaaarer,100.0,0,1.0,9.0,2358.0
a24874287,domshine,100.0,0,27.0,33.0,6842.0
a3885472994,sophiemlewis,100.0,0,1.0,2.0,383.0
a74141468,MikeBathurst,100.0,0,0.0,0.0,0.0
a5825602,russler,100.0,0,2.0,1.0,822.0
a1594217927955431424,ashaynaik1,100.0,0,0.0,0.0,0.0
a22480701,katywatson,100.0,0,7.0,3.0,2710.0
a256226391,lgullery,100.0,0,1.0,0.0,138.0
a753343,hughjm,100.0,0,51.0,51.0,18369.0
a329500751,romankulish,100.0,0,0.0,0.0,0.0
a29420367,carlhartmann,100.0,0,5.0,9.0,1927.0
a6622032,akat,100.0,0,1.0,1.0,78.0
a99217499,jakobdezwart,100.0,0,2.0,1.0,355.0
a17671365,NickdMiller,100.0,0,91.0,20.0,23222.0
a11700622,Tim_Vetscher,100.0,0,0.0,0.0,0.0
a1364796690159427584,MelissaKehagias,100.0,0,0.0,0.0,0.0
a251638021,fernandezivette,100.0,0,0.0,2.0,1171.0
a42383694,FHPhotographer,100.0,0,11.0,6.0,1359.0
a1575683396,whoscron,100.0,0,0.0,0.0,0.0
a311839015,TinaTrinhNYC,100.0,0,1.0,1.0,318.0
a39532625,mandyslearn,100.0,0,0.0,0.0,0.0
a652693,jusk,100.0,0,11.0,6.0,1181.0
a15787301,jaredquinn,100.0,0,6.0,5.0,1989.0
a20560379,Micarus64,100.0,0,6.0,6.0,588.0
a24592502,Hendricksons,100.0,0,0.0,0.0,0.0
a20963690,SimonThomsen,100.0,0,95.0,105.0,37302.0
a2528218201,FranckBessiere,100.0,0,1.0,1.0,446.0
a44603148,ardilesrante,100.0,0,0.0,0.0,0.0
a14684439,tobyhemming,100.0,0,17.0,26.0,7844.0
a26145852,t_shaped,100.0,0,16.0,6.0,1775.0
a30489163,Natizevi,100.0,0,0.0,4.0,812.0
a44569929,WilliamWilding,100.0,0,0.0,1.0,85.0
a350759180,AlexandraGauer,100.0,0,0.0,0.0,0.0
a13889972,kerrytwibell,100.0,0,1.0,2.0,388.0
a51377851,jack_89,100.0,0,1.0,2.0,560.0
a930632995,AnneMareeGale,100.0,0,56.0,49.0,22412.0
a60496118,KimonTaliadoros,100.0,0,9.0,4.0,2487.0
a151808160,Aidan_Coleman,100.0,0,3.0,3.0,1027.0
a5425152,stuandgravy,100.0,0,5.0,4.0,1126.0
a921112112,thelocalbrand,100.0,0,0.0,1.0,444.0
a39652801,Bata_Slavko,100.0,0,0.0,4.0,1015.0
a23083130,therealseanjohn,100.0,0,1.0,0.0,66.0
a87424523,hannah_rand,100.0,0,2.0,4.0,1104.0
a253807310,eloysasot,100.0,0,1.0,1.0,117.0
a2172387585,EdwardHanapole,100.0,0,1.0,1.0,64.0
a15968605,Bayerberg,100.0,0,0.0,0.0,0.0
a428895337,andrew_mcghie,100.0,0,0.0,0.0,0.0
a1282287105326997505,game_villa,100.0,0,0.0,0.0,0.0
a132067845,mathesonjohn,100.0,0,10.0,14.0,1791.0
a562311564,Gregoryj119,100.0,0,0.0,0.0,0.0
a72064359,MandaSims,100.0,0,0.0,3.0,1059.0
a17422787,darrendavidson,100.0,0,244.0,92.0,54998.0
a107246625,Pixels_or_Ink,100.0,0,3.0,7.0,2006.0
a44988827,pratick,100.0,0,0.0,0.0,0.0
a596487998,BeJaiG,100.0,0,3.0,11.0,1861.0
a128807282,JohnWilsonPhoto,100.0,0,2.0,1.0,616.0
a22983937,StephenFenech,100.0,0,72.0,71.0,24117.0
a2849280654,i_am_the_dave,100.0,0,0.0,0.0,0.0
a101139313,tamarajoypeters,100.0,0,1.0,7.0,1571.0
a123947828,DanT44,100.0,0,0.0,3.0,1125.0
a36452328,robertmelstein,100.0,0,0.0,4.0,883.0
a586820763,marielperez04,100.0,0,0.0,0.0,0.0
a19334280,sthartle,100.0,0,2.0,2.0,146.0
a289601481,LisaMcLeanAUS,100.0,0,1.0,6.0,2492.0
a43759044,shannonomeara,100.0,0,12.0,42.0,8332.0
a170626437,MarkHinchliffe,100.0,0,6.0,6.0,1285.0
a15607164,luk79r,100.0,0,0.0,0.0,0.0
a281487825,petergollagher,100.0,0,1.0,1.0,547.0
a50272798,ValeriaGigli,100.0,0,0.0,5.0,1301.0
a16925886,larathom,100.0,0,11.0,12.0,4776.0
a37520926,kristymeudell,100.0,0,5.0,1.0,1204.0
a7998362,jeffmacintyre,100.0,0,10.0,4.0,2106.0
a103985925,rysiepAU,100.0,0,0.0,0.0,0.0
a16549141,kdaversa,100.0,0,2.0,7.0,1702.0
a5628012,kathham,100.0,0,7.0,3.0,1370.0
a3054501197,GeneFoca,100.0,0,0.0,0.0,0.0
a17873304,peteflint,100.0,0,16.0,9.0,2579.0
a1020829136,FionnualaOLear1,100.0,0,15.0,21.0,4285.0
a733889096,MBaumann16,100.0,0,0.0,0.0,0.0
a619609970,JamesSmith1001,100.0,0,23.0,17.0,6664.0
a18817661,fathomcreative,100.0,0,0.0,0.0,0.0
a32942018,marcfrons,100.0,0,34.0,19.0,8354.0
a21875717,jbonne,100.0,0,3.0,0.0,118.0
a86629133,dp_lewis,100.0,0,19.0,13.0,1767.0
a17785047,Digital_Ralph,100.0,0,0.0,2.0,801.0
a213105520,slynch1184,100.0,0,1.0,1.0,112.0
a2477919056,SammyPoate,100.0,0,17.0,18.0,7492.0
a14313887,willmcguinness,100.0,0,7.0,8.0,3664.0
a65575934,TomerGarzberg,100.0,0,4.0,4.0,1199.0
a296743335,spargaj,100.0,0,3.0,1.0,1443.0
a132236063,zigstream,100.0,0,0.0,0.0,0.0
a61892276,Solveris,100.0,0,0.0,0.0,0.0
a23145316,danidudeck,100.0,0,11.0,12.0,3582.0
a123148396,stuartjmclean,100.0,0,0.0,0.0,0.0
a46544992,MKB67,100.0,0,0.0,0.0,0.0
a493180392,DoaneBill,100.0,0,0.0,0.0,0.0
a66007570,markjmusgrave,100.0,0,44.0,36.0,10608.0
a14819514,wasabhi,100.0,0,9.0,3.0,350.0
a14804607,rudids,100.0,0,7.0,9.0,1013.0
a617955619,PeterWTurner,100.0,0,0.0,0.0,0.0
a31682898,CameronEngland,100.0,0,68.0,76.0,25139.0
a32398132,NCookTweets,100.0,0,0.0,0.0,0.0
a27337268,fiona_west,100.0,0,26.0,45.0,16723.0
a27170492,NicCampbell,100.0,0,7.0,14.0,3939.0
a43286518,CurtisHumphreys,100.0,0,0.0,0.0,0.0
a780990103409815552,AdamWilensky111,100.0,0,0.0,1.0,371.0
a21651419,Laura_Westcott,100.0,0,9.0,17.0,2865.0
a15666700,libawr,100.0,0,12.0,9.0,1796.0
a39112684,jasonmakowski,100.0,0,0.0,0.0,0.0
a2032411,kmac,100.0,0,45.0,30.0,13609.0
a202792077,Seth_Kaplan,100.0,0,3.0,2.0,1806.0
a826900959892799488,barry_wade,100.0,0,0.0,0.0,0.0
a6116122,waltdelph,100.0,0,4.0,6.0,1872.0
a23630551,Momotweet,100.0,0,0.0,0.0,0.0
a135414056,Bubble2724,100.0,0,0.0,0.0,0.0
a108752550,mouthmatics,100.0,0,1.0,1.0,158.0
a25548763,EricGoeres,100.0,0,0.0,1.0,68.0
a958094467524956162,EdGibbs,100.0,0,0.0,0.0,0.0
a67443,Freqnc,100.0,0,4.0,1.0,129.0
a326510370,VeracelleVega,100.0,0,4.0,6.0,1869.0
a36021687,AmandaEMcGregor,100.0,0,0.0,2.0,420.0
a15275682,kkanakas,100.0,0,0.0,0.0,0.0
a23005164,timmyfish,100.0,0,24.0,13.0,6543.0
a221413260,JoannLublin,100.0,0,84.0,43.0,19939.0
a17174570,jcdevaney,100.0,0,0.0,0.0,0.0
a6094772,jennibeattie,100.0,0,34.0,43.0,12042.0
a22931184,Speranzini,100.0,0,0.0,0.0,0.0
a23122771,BrandonKenna,100.0,0,0.0,1.0,58.0
a26474442,jneave,100.0,0,5.0,10.0,3406.0
a18061994,Kyle_Emerson,100.0,0,0.0,0.0,0.0
a1134308441307041792,EcFulton,100.0,0,0.0,0.0,0.0
a101732298,gleuto,100.0,0,0.0,3.0,1737.0
a14183560,Beta_Boy,100.0,0,5.0,14.0,2498.0
a1344410204,DalyPlanets,100.0,0,0.0,1.0,48.0
a1421204104521543681,RosyRong,100.0,0,0.0,0.0,0.0
a584406513,cognitionio,100.0,0,0.0,0.0,0.0
a14216296,alperis,100.0,0,0.0,7.0,2207.0
a11774122,abirnbaum,100.0,0,12.0,20.0,1122.0
a30063938,JanineSHKing,100.0,0,0.0,1.0,18.0
a752855778,SydneyEditor,100.0,0,237.0,242.0,78373.0
a556693155,PaulMaasTwits,100.0,0,0.0,0.0,0.0
a115359136,losowsky,100.0,0,0.0,15.0,3039.0
a47386558,TFRNYC,100.0,0,0.0,0.0,0.0
a9429562,TiffanyLaBanca,100.0,0,28.0,27.0,5811.0
a306128444,PeckishLaowai,100.0,0,0.0,0.0,0.0
a292733225,smita_kumar,100.0,0,0.0,0.0,0.0
a269094075,verbartoz,100.0,0,0.0,0.0,0.0
a39645507,mariawv,100.0,0,1.0,3.0,826.0
a5458112,evanrud,100.0,0,2.0,1.0,128.0
a369983778,DanTheOther,100.0,0,0.0,1.0,153.0
a168902762,opinionpeace,100.0,0,16.0,13.0,4343.0
a4859470144,teamdevelopment,100.0,0,0.0,0.0,0.0
a728400146,Estella_Stylus,100.0,0,0.0,0.0,0.0
a1330954411,RedmanMediaAU,100.0,0,16.0,32.0,6755.0
a362317611,Awildwilliams,100.0,0,3.0,1.0,1018.0
a103956063,trentsiddharta,100.0,0,0.0,0.0,0.0
a1516456460837740553,alvinologist,100.0,0,0.0,0.0,0.0
a50522029,janeefraser,100.0,0,5.0,1.0,861.0
a16610206,finn_bradshaw,100.0,0,50.0,20.0,12511.0
a16711810,judypridmore,100.0,0,0.0,7.0,1050.0
a16808274,NicolaeRusan,100.0,0,1.0,2.0,375.0
a40497561,jeremynicholds,100.0,0,0.0,0.0,0.0
a42336167,sebastianvasta,100.0,0,14.0,7.0,1881.0
a18249102,bechgc,100.0,0,39.0,29.0,10349.0
a181522297,fintula,100.0,0,0.0,2.0,15.0
a98776440,mrstevenedwards,100.0,0,0.0,0.0,0.0
a86649159,mediascope_,100.0,0,48.0,51.0,14186.0
a1485307634,EdMaque,100.0,0,0.0,0.0,0.0
a20107348,hellochowders,100.0,0,0.0,0.0,0.0
a2349830430,TomCorrigan_,100.0,0,3.0,11.0,3324.0
a1386127268,ScoopSocial,100.0,0,2.0,2.0,570.0
a31447569,jonfreeland,100.0,0,3.0,4.0,397.0
a32327748,gekka01,100.0,0,5.0,7.0,817.0
a1341744260543107072,Southern_12,100.0,0,0.0,0.0,0.0
a26384927,Wilkoonthego,100.0,0,0.0,0.0,0.0
a752568721,ReginaLovic,100.0,0,20.0,62.0,16235.0
a15939876,evoid,100.0,0,5.0,3.0,345.0
a395060061,DulceKontak,100.0,0,0.0,0.0,0.0
a853470818264903680,iamthemarket,100.0,0,0.0,0.0,0.0
a39361282,PreetiC,100.0,0,0.0,0.0,0.0
a36895120,lbhagia,100.0,0,1.0,3.0,1024.0
a47242650,edwards_sarah,100.0,0,0.0,0.0,0.0
a159717642,StrettyNews,100.0,0,0.0,0.0,0.0
a757144105625485312,JMinners,100.0,0,0.0,0.0,0.0
a189475924,BeeMonty,100.0,0,0.0,0.0,0.0
a14596205,c41,100.0,0,32.0,14.0,3886.0
a3096678282,nexthealthtech,100.0,0,0.0,0.0,0.0
a67038628,andrewmaccoll,100.0,0,0.0,0.0,0.0
a498455262,GuyBeverlin,100.0,0,0.0,0.0,0.0
a900910987,kirstenblatcher,100.0,0,0.0,0.0,0.0
a331805724,cpatrickking,100.0,0,2.0,4.0,1041.0
a130419803,DavidKBurden,100.0,0,0.0,0.0,0.0
a50672946,tengkiat,100.0,0,0.0,0.0,0.0
a262974549,mmmschmutz,100.0,0,0.0,0.0,0.0
a25661356,expiriti_ux,100.0,0,2.0,0.0,20.0
a25047662,heatherharde,100.0,0,12.0,2.0,2331.0
a1970359676,DocHolidayEscpe,100.0,0,1.0,2.0,176.0
a4930001,paul79th,100.0,0,1.0,2.0,842.0
a7136782,pssolomon,100.0,0,2.0,11.0,2237.0
a121403212,MrVincentRyan,100.0,0,4.0,7.0,3025.0
a758102082,AlastairDillon,100.0,0,0.0,1.0,105.0
a252731972,MelanieBencosme,100.0,0,0.0,2.0,1171.0
a18723330,psysci,100.0,0,0.0,1.0,107.0
a231299830,tusharwarrier,100.0,0,0.0,0.0,0.0
a383108006,Moneysouk,100.0,0,0.0,0.0,0.0
a1376150466,Tanya_Cooper__,100.0,0,0.0,0.0,0.0
a9327362,JanKing,100.0,0,1.0,3.0,1306.0
a769586382,Theabeanster,100.0,0,0.0,0.0,0.0
a14334556,shorn,100.0,0,0.0,1.0,77.0
a212085647,RaphaelThiney,100.0,0,0.0,0.0,0.0
a132873105,adyadav,100.0,0,0.0,0.0,0.0
a1392107660204552193,LyndenZhang,100.0,0,0.0,0.0,0.0
a59679444,ZoranGagic,100.0,0,0.0,0.0,0.0
a3183778322,cdwait,100.0,0,0.0,0.0,0.0
a15453334,Petebyrne,100.0,0,2.0,4.0,1367.0
a119109508,steperow,100.0,0,1.0,10.0,2222.0
a2235861086,Imaginativevent,100.0,0,0.0,0.0,0.0
a53118065,stevedebrun,100.0,0,1.0,2.0,44.0
a1085197136877273089,jblankcelonisd1,100.0,0,0.0,0.0,0.0
a20734821,ReeceProudfoot,100.0,0,1.0,7.0,2580.0
a227608741,hthtdraws,100.0,0,42.0,53.0,21620.0
